stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length
2017-11-12 15:42:20,2017-11-12 15:42:30,sftp,10.50.50.31,22,10.64.105.3,2521,794,6788
2017-11-12 15:42:21,2017-11-12 15:42:25,http,10.50.50.27,443,10.64.105.106,3885,869,3294516
2017-11-12 15:42:23,2017-11-12 15:42:46,http,10.5.71.60,443,10.64.105.14,3100,8111,3704047
2017-11-12 15:42:28,2017-11-12 15:42:53,http,10.50.50.27,443,10.64.105.106,3911,18,86421
2017-11-12 15:42:30,2017-11-12 15:42:40,sftp,10.50.50.31,22,10.64.105.3,2521,1360,210000435
2017-11-12 15:42:33,2017-11-12 15:42:43,postgresql,10.50.50.44,5432,10.64.105.64,3068,9517,30000341
2017-11-12 15:42:33,2017-11-12 15:42:43,postgresql,10.50.50.44,5432,10.64.105.64,3068,1011,6178
2017-11-12 15:42:34,2017-11-12 15:43:07,http,10.5.71.60,443,10.64.105.14,3111,3234,1981913
2017-11-12 15:42:40,2017-11-12 15:42:50,ssh,69.171.233.24,22,10.50.50.31,5978,1786,160008314
2017-11-12 15:42:40,2017-11-12 15:43:04,http,203.188.200.67,443,10.64.106.13,5351,31067,4203854
2017-11-12 15:42:42,2017-11-12 15:43:24,http,10.50.50.26,443,10.64.105.239,3613,1327,888
2017-11-12 15:42:43,2017-11-12 15:42:53,postgresql,10.50.50.44,5432,10.64.105.64,3068,3926,180009605
2017-11-12 15:42:50,2017-11-12 15:43:00,ssh,219.216.128.25,22,10.50.50.31,5935,60005666,2231
2017-11-12 15:42:53,2017-11-12 15:43:03,ssh,219.216.128.25,22,10.50.50.44,5664,8889,40002706
2017-11-12 15:43:01,2017-11-12 15:43:24,http,203.188.200.67,443,10.64.106.13,5421,828,162561
2017-11-12 15:43:03,2017-11-12 15:43:59,http,10.50.50.28,443,10.64.106.27,3632,789,900364
2017-11-12 15:43:03,2017-11-12 15:43:13,ssh,219.216.128.25,22,10.50.50.44,5187,5019,40001036
2017-11-12 15:43:08,2017-11-12 15:43:30,http,10.5.71.60,443,10.64.105.14,3188,5471,3804529
2017-11-12 15:43:09,2017-11-12 15:43:43,http,10.50.50.28,443,10.64.106.27,3640,734,1025052
2017-11-12 15:43:12,2017-11-12 15:43:40,http,10.50.50.28,443,10.64.106.27,3723,4279,819205
2017-11-12 15:43:17,2017-11-12 15:43:29,http,10.50.50.33,80,10.64.105.38,2749,13028,54805
2017-11-12 15:43:18,2017-11-12 15:44:06,http,10.5.71.60,443,10.64.105.14,3117,1451,573092
2017-11-12 15:43:20,2017-11-12 15:53:59,smtp,10.5.71.60,25,10.116.216.71,2754,141,226
2017-11-12 15:43:40,2017-11-12 15:43:50,ssh,202.141.176.110,22,10.50.50.48,5991,3387,20006862
2017-11-12 15:43:40,2017-11-12 15:43:50,mysql,10.50.50.48,4443,10.64.105.38,2427,3171,5464
2017-11-12 15:43:41,2017-11-12 15:44:21,http,54.228.232.114,8080,10.64.105.38,3992,446,1578
2017-11-12 15:43:47,2017-11-12 15:44:40,http,10.50.50.44,80,10.64.105.14,3018,8034,803310
2017-11-12 15:43:50,2017-11-12 15:44:00,ssh,183.131.24.41,22,10.50.50.48,5299,160002442,7911
2017-11-12 15:43:56,2017-11-12 15:44:28,http,10.50.50.44,80,10.64.105.14,3030,10452,1480346
2017-11-12 15:44:00,2017-11-12 15:44:10,ssh,114.55.80.225,22,10.50.50.48,5558,1622,40005168
2017-11-12 15:44:01,2017-11-12 15:44:48,http,10.50.50.28,443,10.64.106.27,3688,38951,6042790
2017-11-12 15:44:09,2017-11-12 15:44:15,http,106.75.72.56,80,10.64.105.219,4704,1187,6117
2017-11-12 15:44:11,2017-11-12 15:44:14,http,10.5.71.60,443,10.64.105.14,3174,12653,2977530
2017-11-12 15:44:14,2017-11-12 15:45:01,http,54.228.232.114,8080,10.64.105.38,3994,196,5130363
2017-11-12 15:44:16,2017-11-12 15:44:22,http,10.50.50.44,80,10.64.105.14,3041,87070,484630
2017-11-12 15:44:35,2017-11-12 15:44:57,http,106.11.42.142,443,10.64.105.205,3345,45484,103994
2017-11-12 15:44:36,2017-11-12 15:44:56,http,203.188.200.67,443,10.64.106.13,5376,28530,428923
2017-11-12 15:44:38,2017-11-12 15:45:00,http,54.228.232.114,8080,10.64.105.38,4008,6849,22
2017-11-12 15:44:42,2017-11-12 15:45:29,http,10.5.71.60,443,10.64.106.5,4030,5169,10868
2017-11-12 15:44:45,2017-11-12 15:45:20,http,10.50.50.44,80,10.64.105.14,3431,28472,40707
2017-11-12 15:44:47,2017-11-12 15:45:13,http,106.11.42.142,443,10.64.105.205,3418,16473,5101
2017-11-12 15:44:47,2017-11-12 15:45:45,http,10.50.50.44,80,10.64.105.14,3508,20234,2551002
2017-11-12 15:44:53,2017-11-12 15:45:34,http,10.50.50.33,80,10.64.105.38,2752,8258,5324646
2017-11-12 15:44:54,2017-11-12 15:45:12,http,10.50.50.33,80,10.64.105.38,2766,12786,227470
2017-11-12 15:45:02,2017-11-12 15:45:21,http,106.11.42.142,443,10.64.105.205,3374,28801,267639
2017-11-12 15:45:08,2017-11-12 15:45:47,http,203.188.200.67,443,10.64.106.13,4454,13203,1728825
2017-11-12 15:45:09,2017-11-12 15:45:21,http,203.188.200.67,443,10.64.106.13,4485,88017,328632
2017-11-12 15:45:11,2017-11-12 15:45:19,http,10.5.71.60,443,10.64.106.5,4041,6940,1612943
2017-11-12 15:45:13,2017-11-12 15:45:24,http,10.50.50.44,80,10.64.105.14,3035,32737,622802
2017-11-12 15:45:18,2017-11-12 15:46:11,http,106.11.42.142,443,10.64.105.205,3355,16701,3813
2017-11-12 15:45:20,2017-11-12 15:45:38,http,203.188.200.67,443,10.64.106.13,4498,8084,248617
2017-11-12 15:45:25,2017-11-12 15:46:02,http,10.5.71.60,443,10.64.106.32,3584,9366,569517
2017-11-12 15:45:31,2017-11-12 15:46:10,http,54.228.232.114,8080,10.64.105.38,4005,11100,228783
2017-11-12 15:45:37,2017-11-12 15:46:03,http,10.5.71.60,443,10.64.106.5,4048,21265,604330
2017-11-12 15:45:38,2017-11-12 15:45:55,http,203.188.200.67,443,10.64.106.13,5404,15428,25542
2017-11-12 15:45:41,2017-11-12 15:46:36,http,10.5.71.60,443,10.64.105.14,3150,17535,972101
2017-11-12 15:45:42,2017-11-12 15:46:12,http,10.50.50.44,80,10.64.105.14,3473,17,1077145
2017-11-12 15:45:46,2017-11-12 15:45:46,http,10.5.71.60,443,10.64.106.32,3598,4580,6232
2017-11-12 15:45:46,2017-11-12 15:45:59,http,10.50.50.44,80,10.64.105.14,3033,1193,200156
2017-11-12 15:45:59,2017-11-12 15:46:21,http,203.188.200.67,443,10.64.106.13,4456,22072,3164345
2017-11-12 15:46:00,2017-11-12 15:46:21,http,10.50.50.44,80,10.64.105.14,3497,450,4937798
2017-11-12 15:46:08,2017-11-12 15:46:18,ssh,104.17.108.77,22,10.50.50.26,5314,40001705,7112
2017-11-12 15:46:10,2017-11-12 15:46:13,http,203.188.200.67,443,10.64.106.13,4476,30549,325973
2017-11-12 15:46:13,2017-11-12 15:46:59,http,10.5.71.60,443,10.64.106.32,3534,73,700201
2017-11-12 15:46:18,2017-11-12 15:46:28,ssh,219.216.128.25,22,10.50.50.26,5828,3192,160005102
2017-11-12 15:46:20,2017-11-12 15:46:44,http,10.50.50.44,80,10.64.105.14,3512,67083,1208222
2017-11-12 15:46:20,2017-11-12 15:47:00,http,203.188.200.67,443,10.64.106.13,4474,38074,1202117
2017-11-12 15:46:26,2017-11-12 15:47:04,http,10.5.71.60,443,10.64.105.14,3178,27571,7087244
2017-11-12 15:46:27,2017-11-12 15:46:28,http,54.228.232.114,8080,10.64.105.38,4009,138,287635
2017-11-12 15:46:28,2017-11-12 15:46:38,postgresql,10.50.50.26,5432,10.64.105.51,3197,240004871,30
2017-11-12 15:46:29,2017-11-12 15:47:16,http,10.50.50.44,80,10.64.105.14,3543,28388,1083271
2017-11-12 15:46:37,2017-11-12 15:46:57,http,106.11.42.142,443,10.64.105.205,3422,8946,1198
2017-11-12 15:46:39,2017-11-12 15:46:51,http,10.5.71.60,443,10.64.106.32,3614,10445,1958260
2017-11-12 15:46:46,2017-11-12 15:47:34,http,106.11.42.142,443,10.64.105.205,3425,13962,2157311
2017-11-12 15:46:52,2017-11-12 15:47:12,http,10.50.50.44,80,10.64.105.14,3516,7704,491094
2017-11-12 15:46:57,2017-11-12 15:47:34,http,10.50.50.33,80,10.64.105.38,2775,261,928501
2017-11-12 15:47:05,2017-11-12 15:47:38,http,10.50.50.44,80,10.64.105.14,3550,64117,816573
2017-11-12 15:47:05,2017-11-12 15:48:05,http,10.5.71.60,443,10.64.106.32,3568,5156,1543312
2017-11-12 15:47:07,2017-11-12 15:47:15,http,10.5.71.60,443,10.64.106.5,4125,3740,623069
2017-11-12 15:47:20,2017-11-12 15:47:36,http,10.5.71.60,443,10.64.106.32,3619,785,3607456
2017-11-12 15:47:21,2017-11-12 15:47:41,http,106.11.42.142,443,10.64.105.205,3393,79788,735477
2017-11-12 15:47:32,2017-11-12 15:48:07,http,10.50.50.44,80,10.64.105.14,3056,2820,31918
2017-11-12 15:47:35,2017-11-12 15:47:47,http,10.5.71.60,443,10.64.106.5,4079,21388,253446
2017-11-12 15:48:00,2017-11-12 15:48:15,http,106.11.42.142,443,10.64.105.205,3429,15595,60656
2017-11-12 15:48:08,2017-11-12 15:48:20,http,10.5.71.60,443,10.64.106.13,5079,15076,162078
2017-11-12 15:48:16,2017-11-12 15:48:28,http,10.5.71.60,443,10.64.106.32,3622,6345,3593151
2017-11-12 15:48:31,2017-11-12 15:48:52,http,10.50.50.44,80,10.64.105.14,3560,16417,840219
2017-11-12 15:48:35,2017-11-12 15:49:10,http,10.5.71.60,443,10.64.106.13,5121,23022,9295
2017-11-12 15:48:50,2017-11-12 15:49:16,http,10.5.71.60,443,10.64.106.32,3642,18916,1785177
2017-11-12 15:48:51,2017-11-12 15:49:47,http,10.5.71.60,443,10.64.106.13,5140,8489,457932
2017-11-12 15:49:02,2017-11-12 15:50:01,http,10.5.71.60,443,10.64.106.13,5131,296,973755
2017-11-12 15:49:13,2017-11-12 15:49:55,http,203.188.200.67,443,10.64.106.13,4526,7017,3949306
2017-11-12 15:49:20,2017-11-12 15:50:01,http,10.5.71.60,443,10.64.106.13,5138,21320,290261
2017-11-12 15:49:32,2017-11-12 15:50:03,http,10.5.71.60,443,10.64.106.13,5135,20755,4125752
2017-11-12 15:49:41,2017-11-12 15:50:08,http,10.5.71.60,443,10.64.106.32,3625,6827,131867
2017-11-12 15:49:44,2017-11-12 15:50:40,http,203.188.200.67,443,10.64.106.13,4563,2416,2653109
2017-11-12 15:49:46,2017-11-12 15:50:04,http,203.188.200.67,443,10.64.106.13,4568,3645,145715
2017-11-12 15:50:04,2017-11-12 15:50:49,http,10.5.71.60,443,10.64.106.32,3638,30381,3215823
2017-11-12 15:50:08,2017-11-12 15:50:23,http,10.50.50.46,80,10.64.105.146,3448,303,5849306
2017-11-12 15:50:30,2017-11-12 15:51:13,http,10.5.71.60,443,10.64.105.14,3190,21622,281650
2017-11-12 15:50:32,2017-11-12 15:50:47,http,203.188.200.67,443,10.64.106.13,4059,10074,20643
2017-11-12 15:50:39,2017-11-12 15:50:55,http,10.50.50.46,80,10.64.105.146,3472,34579,560999
2017-11-12 15:50:51,2017-11-12 15:51:13,http,10.5.71.60,443,10.64.106.32,3636,5573,2843194
2017-11-12 15:50:57,2017-11-12 15:51:38,http,203.188.200.67,443,10.64.106.13,4096,15619,262037
2017-11-12 15:50:59,2017-11-12 15:51:15,http,10.50.50.46,80,10.64.105.146,3518,50489,976471
2017-11-12 15:50:59,2017-11-12 15:51:45,http,10.50.50.46,80,10.64.105.146,3536,31593,391946
2017-11-12 15:51:01,2017-11-12 15:51:32,http,10.50.50.46,80,10.64.105.146,3478,11115,1474574
2017-11-12 15:51:04,2017-11-12 15:51:43,http,10.5.71.60,443,10.64.106.32,3649,42986,3583220
2017-11-12 15:51:10,2017-11-12 15:51:59,http,203.188.200.67,443,10.64.106.13,4111,1610,887685
2017-11-12 15:51:25,2017-11-12 15:51:34,http,203.188.200.67,443,10.64.106.5,3549,11326,3359544
2017-11-12 15:51:31,2017-11-12 15:51:46,http,203.188.200.67,443,10.64.106.5,3553,41572,160219
2017-11-12 15:51:35,2017-11-12 15:52:03,http,203.188.200.67,443,10.64.106.13,4115,57,1248177
2017-11-12 15:51:50,2017-11-12 15:52:17,http,10.50.50.46,80,10.64.105.146,3557,471,43741
2017-11-12 15:51:53,2017-11-12 15:52:21,http,10.5.71.60,443,10.64.106.13,5137,2014,745985
2017-11-12 15:51:56,2017-11-12 15:52:39,http,10.5.71.60,443,10.64.106.13,5148,20444,884740
2017-11-12 15:51:59,2017-11-12 15:52:16,http,10.50.50.46,80,10.64.105.146,3526,5407,135096
2017-11-12 15:52:06,2017-11-12 15:52:35,http,10.5.71.60,443,10.64.106.13,5160,24737,8337854
2017-11-12 15:52:48,2017-11-12 15:53:19,http,203.188.200.67,443,10.64.106.13,4178,37663,518222
2017-11-12 15:52:54,2017-11-12 15:53:21,http,203.188.200.67,443,10.64.106.13,4190,50,379346
2017-11-12 15:52:59,2017-11-12 15:53:48,http,203.188.200.67,443,10.64.106.13,4126,21175,2807388
2017-11-12 15:53:12,2017-11-12 15:53:38,http,203.188.200.67,443,10.64.106.13,4191,2779,6402
2017-11-12 15:53:16,2017-11-12 15:54:11,http,203.188.200.67,443,10.64.106.13,4188,30389,3538243
2017-11-12 15:53:20,2017-11-12 15:53:59,http,203.188.200.67,443,10.64.106.13,4120,718,1873639
2017-11-12 15:53:21,2017-11-12 15:53:30,http,10.50.50.46,80,10.64.105.146,3545,236,4607382
2017-11-12 15:53:52,2017-11-12 15:54:51,http,10.5.71.60,443,10.64.105.4,4302,18028,251106
2017-11-12 15:54:00,2017-11-12 16:13:00,smtp,10.5.71.60,25,10.64.105.122,2599,127,158
2017-11-12 15:54:03,2017-11-12 15:54:10,http,10.50.50.46,80,10.64.105.146,3548,28818,7788
2017-11-12 15:54:10,2017-11-12 15:54:27,http,10.5.71.60,443,10.64.105.4,4342,2000,2563632
2017-11-12 15:54:37,2017-11-12 16:07:09,smtp,10.5.71.60,25,10.116.216.73,3034,127,264
2017-11-12 15:54:42,2017-11-12 15:55:01,http,10.5.71.60,443,10.64.105.4,4307,5374,41554
2017-11-12 15:54:48,2017-11-12 15:55:24,http,203.188.200.67,443,10.64.106.13,4199,396,191637
2017-11-12 15:55:09,2017-11-12 15:55:25,http,116.251.204.42,443,10.64.105.106,3549,543,1251432
2017-11-12 15:55:23,2017-11-12 15:56:09,http,10.5.71.60,443,10.64.105.4,4359,11457,1137022
2017-11-12 15:55:27,2017-11-12 15:55:57,http,10.5.71.60,443,10.64.106.13,5165,3435,17437
2017-11-12 15:55:34,2017-11-12 15:56:33,http,10.5.71.60,443,10.64.105.4,4476,9475,541733
2017-11-12 15:55:50,2017-11-12 15:55:50,http,116.251.204.42,443,10.64.105.106,3557,38382,4238315
2017-11-12 15:55:51,2017-11-12 15:56:38,http,203.188.200.67,443,10.64.106.13,4221,2284,11938
2017-11-12 15:56:00,2017-11-12 15:56:07,http,10.5.71.60,443,10.64.105.4,4406,4258,140
2017-11-12 15:56:11,2017-11-12 15:56:42,http,10.5.71.60,443,10.64.105.4,4423,31448,1296961
2017-11-12 15:56:18,2017-11-12 15:57:16,http,10.5.71.60,443,10.64.105.4,4374,23203,83490
2017-11-12 15:56:26,2017-11-12 15:57:05,http,203.188.200.67,443,10.64.106.13,4210,13664,67559
2017-11-12 15:56:34,2017-11-12 15:56:44,tds,10.50.50.43,54238,10.64.105.3,2521,120009425,1719
2017-11-12 15:56:34,2017-11-12 15:56:44,tds,10.50.50.43,54238,10.64.105.3,2521,4879,3679
2017-11-12 15:56:40,2017-11-12 15:56:57,http,10.5.71.60,443,10.64.106.13,5436,21956,508557
2017-11-12 15:56:44,2017-11-12 15:56:58,http,203.188.200.67,443,10.64.106.13,4224,15513,2470007
2017-11-12 15:56:50,2017-11-12 15:57:25,http,10.5.71.60,443,10.64.106.13,5463,9991,29710
2017-11-12 15:57:03,2017-11-12 15:57:50,http,10.5.71.60,443,10.64.106.13,5438,6347,3252631
2017-11-12 15:57:20,2017-11-12 15:57:40,http,10.5.71.60,443,10.64.105.4,4520,7309,862658
2017-11-12 15:57:21,2017-11-12 15:57:31,tds,10.50.50.29,54238,10.64.105.3,2521,406,3882
2017-11-12 15:57:21,2017-11-12 15:57:25,http,10.5.71.60,443,10.64.106.13,5448,9437,4294
2017-11-12 15:57:23,2017-11-12 16:10:49,smtp,10.5.71.60,25,10.64.105.122,2587,171,258
2017-11-12 15:57:57,2017-11-12 15:58:13,http,203.188.200.67,443,10.64.106.13,4238,55174,570731
2017-11-12 15:58:02,2017-11-12 15:58:27,http,10.5.71.60,443,10.64.105.4,4441,26227,2362092
2017-11-12 15:58:11,2017-11-12 15:58:59,http,115.238.190.238,443,10.64.106.10,3019,1026,159871
2017-11-12 15:58:35,2017-11-12 15:58:45,ssh,137.254.60.6,22,10.50.50.26,5401,1500,160006621
2017-11-12 15:58:35,2017-11-12 15:58:45,ssh,10.50.50.26,22,10.64.105.51,3197,3546,869
2017-11-12 15:58:45,2017-11-12 15:58:55,ssh,220.181.112.244,22,10.50.50.26,5270,3199,40007544
2017-11-12 15:58:46,2017-11-12 15:58:55,http,115.238.190.238,443,10.64.106.10,3031,9770,527477
2017-11-12 15:58:55,2017-11-12 15:59:05,ssh,50.232.28.10,22,10.50.50.26,5456,9907,100001757
2017-11-12 15:58:58,2017-11-12 15:59:47,http,10.50.50.46,80,10.64.105.146,3560,0,4455425
2017-11-12 15:59:05,2017-11-12 15:59:31,http,203.188.200.67,443,10.64.106.13,4264,754,3104758
2017-11-12 15:59:11,2017-11-12 15:59:21,ssh,104.17.108.77,22,10.50.50.44,5350,1504,160002179
2017-11-12 15:59:11,2017-11-12 15:59:21,mongodb,10.50.50.44,8005,10.64.105.14,2370,204,4443
2017-11-12 15:59:14,2017-11-12 15:59:39,http,115.238.190.238,443,10.64.106.10,3033,25080,2647089
2017-11-12 15:59:21,2017-11-12 15:59:31,ssh,202.141.176.110,22,10.50.50.44,5358,1049,160003540
2017-11-12 15:59:23,2017-11-12 16:00:15,http,182.61.35.21,80,10.64.105.64,3185,92296,138320
2017-11-12 15:59:29,2017-11-12 16:00:29,http,10.7.133.20,80,10.64.105.180,3056,47843,206116
2017-11-12 15:59:43,2017-11-12 16:00:16,http,10.7.133.20,80,10.64.105.180,3091,17851,719749
2017-11-12 15:59:49,2017-11-12 16:00:25,http,182.61.35.21,80,10.64.105.64,3194,1457,122582
2017-11-12 16:00:04,2017-11-12 16:00:26,http,182.61.35.21,80,10.64.105.64,3238,7752,144535
2017-11-12 16:00:09,2017-11-12 16:00:26,http,10.50.50.28,443,10.64.105.3,2883,2926,8907600
2017-11-12 16:00:09,2017-11-12 16:00:38,http,115.238.190.238,443,10.64.106.10,3039,1192,1290581
2017-11-12 16:00:14,2017-11-12 16:00:24,http,10.7.133.20,80,10.64.105.180,3063,67,5268640
2017-11-12 16:00:22,2017-11-12 16:00:59,http,10.50.50.46,80,10.64.105.146,3699,2025,958230
2017-11-12 16:00:35,2017-11-12 16:01:17,http,182.61.35.21,80,10.64.105.64,3219,1685,1860765
2017-11-12 16:00:37,2017-11-12 16:01:36,http,10.50.50.46,80,10.64.105.146,3700,32383,1736665
2017-11-12 16:00:41,2017-11-12 16:01:10,http,10.5.71.60,443,10.64.106.13,4730,7187,634516
2017-11-12 16:00:44,2017-11-12 16:00:55,http,115.238.190.238,443,10.64.106.10,3046,21958,313156
2017-11-12 16:00:52,2017-11-12 16:01:01,http,10.5.71.60,443,10.64.106.13,4770,53742,5994051
2017-11-12 16:00:54,2017-11-12 16:01:27,http,10.50.50.28,443,10.64.105.3,2893,13797,377713
2017-11-12 16:01:02,2017-11-12 16:01:46,http,10.50.50.28,443,10.64.105.3,2886,4204,1637050
2017-11-12 16:01:03,2017-11-12 16:01:22,http,182.61.35.21,80,10.64.105.64,3200,19697,3231399
2017-11-12 16:01:15,2017-11-12 16:01:33,http,182.61.35.21,80,10.64.105.64,4010,44701,68531
2017-11-12 16:01:19,2017-11-12 16:01:45,http,54.222.60.218,443,10.64.105.205,3852,56177,20404
2017-11-12 16:01:21,2017-11-12 16:02:09,http,182.61.35.21,80,10.64.105.64,4078,39135,2025101
2017-11-12 16:01:25,2017-11-12 16:02:03,http,10.7.133.20,80,10.64.105.180,3083,5748,2990973
2017-11-12 16:01:26,2017-11-12 16:02:19,http,10.50.50.28,443,10.64.105.3,2889,88989,238295
2017-11-12 16:01:39,2017-11-12 16:02:18,http,10.5.71.60,443,10.64.106.13,4736,41475,715508
2017-11-12 16:01:43,2017-11-12 16:02:39,http,10.50.50.46,80,10.64.105.146,3712,26758,1972421
2017-11-12 16:01:51,2017-11-12 16:02:13,http,54.222.60.218,443,10.64.105.205,3863,5691,1903184
2017-11-12 16:01:55,2017-11-12 16:02:54,http,182.61.35.21,80,10.64.105.64,4052,7820,247502
2017-11-12 16:01:59,2017-11-12 16:02:27,http,182.61.35.21,80,10.64.105.64,4013,12235,2193339
2017-11-12 16:02:00,2017-11-12 16:02:21,http,10.7.133.20,80,10.64.105.180,3094,75550,4406847
2017-11-12 16:02:05,2017-11-12 16:02:29,http,54.222.60.218,443,10.64.105.205,3862,46136,139253
2017-11-12 16:02:06,2017-11-12 16:15:35,smtp,10.5.71.60,25,60.182.73.177,55491,109,345
2017-11-12 16:02:33,2017-11-12 16:03:19,http,54.222.60.218,443,10.64.105.205,3884,44043,5528483
2017-11-12 16:02:36,2017-11-12 16:03:13,http,10.7.133.20,80,10.64.105.180,3102,46813,1953815
2017-11-12 16:02:41,2017-11-12 16:03:08,http,182.61.35.21,80,10.64.105.64,4054,22653,3575
2017-11-12 16:02:44,2017-11-12 16:03:08,http,10.5.71.60,443,10.64.106.13,4779,2014,1098659
2017-11-12 16:03:07,2017-11-12 16:03:21,http,182.61.35.21,80,10.64.105.64,4109,21468,434224
2017-11-12 16:03:17,2017-11-12 16:03:53,http,10.5.71.60,443,10.64.106.13,4774,37,5792023
2017-11-12 16:03:24,2017-11-12 16:03:52,http,182.61.35.21,80,10.64.105.64,3240,14636,75896
2017-11-12 16:03:47,2017-11-12 16:04:16,http,54.222.60.218,443,10.64.105.205,3885,435,1669575
2017-11-12 16:03:48,2017-11-12 16:04:06,http,10.5.71.60,443,10.64.106.13,4778,40143,28713
2017-11-12 16:03:49,2017-11-12 16:04:43,http,10.5.71.60,443,10.64.106.5,4444,14267,2304109
2017-11-12 16:04:18,2017-11-12 16:04:24,http,10.5.71.60,443,10.64.106.5,4453,31984,230417
2017-11-12 16:04:34,2017-11-12 16:04:52,http,10.5.71.60,443,10.64.106.5,4454,725,302046
2017-11-12 16:04:47,2017-11-12 16:05:13,http,10.5.71.60,443,10.64.106.13,4780,554,51097
2017-11-12 16:04:49,2017-11-12 16:04:58,http,182.61.35.21,80,10.64.105.64,4071,385,3486707
2017-11-12 16:04:53,2017-11-12 16:05:31,http,10.5.71.60,443,10.64.106.13,4795,55151,4374992
2017-11-12 16:05:11,2017-11-12 16:05:12,http,10.63.120.70,443,10.64.106.13,3607,63,486500
2017-11-12 16:05:16,2017-11-12 16:06:01,http,10.63.120.70,443,10.64.106.13,3616,9186,747455
2017-11-12 16:05:34,2017-11-12 16:06:02,http,182.61.35.21,80,10.64.105.64,4094,14636,104180
2017-11-12 16:05:44,2017-11-12 16:05:57,http,218.244.139.171,443,10.64.105.38,3389,2334,501108
2017-11-12 16:05:46,2017-11-12 16:06:41,http,182.61.35.21,80,10.64.105.64,4076,2779,2845120
2017-11-12 16:05:48,2017-11-12 16:19:17,smtp,10.5.71.60,25,10.116.216.71,2911,176,242
2017-11-12 16:05:49,2017-11-12 16:06:32,http,10.5.71.60,443,10.64.105.51,3824,39143,1660413
2017-11-12 16:05:49,2017-11-12 16:06:19,http,218.244.139.171,443,10.64.105.38,3390,5856,37498
2017-11-12 16:05:53,2017-11-12 16:06:21,http,10.63.120.70,443,10.64.106.13,3632,5838,1731962
2017-11-12 16:05:56,2017-11-12 16:06:42,http,218.244.139.171,443,10.64.105.38,3529,26346,1688467
2017-11-12 16:06:01,2017-11-12 16:06:50,http,218.244.139.171,443,10.64.105.38,3396,67323,5047579
2017-11-12 16:06:14,2017-11-12 16:06:51,http,10.5.71.60,443,10.64.105.51,3846,717,2876745
2017-11-12 16:06:47,2017-11-12 16:07:41,http,218.244.139.171,443,10.64.105.38,3432,374,3474173
2017-11-12 16:06:52,2017-11-12 16:07:02,tds,10.50.50.26,54238,10.64.105.51,3197,7561,120002755
2017-11-12 16:06:52,2017-11-12 16:07:18,http,182.61.35.21,80,10.64.105.64,4077,23067,99785
2017-11-12 16:07:02,2017-11-12 16:07:12,ssh,219.216.128.25,22,10.50.50.26,5774,20003208,9089
2017-11-12 16:07:04,2017-11-12 16:07:32,http,10.5.71.60,443,10.64.105.51,3903,400,1307151
2017-11-12 16:07:12,2017-11-12 16:07:22,tds,10.50.50.26,54238,10.64.105.51,3197,90006158,6012
2017-11-12 16:07:22,2017-11-12 16:07:32,ssh,128.195.135.4,22,10.50.50.26,5605,40007200,2706
2017-11-12 16:07:47,2017-11-12 16:08:28,http,10.5.71.60,443,10.64.105.51,3871,14,564605
2017-11-12 16:08:00,2017-11-12 16:08:04,http,218.244.139.171,443,10.64.105.38,3400,44133,6633996
2017-11-12 16:08:03,2017-11-12 16:08:33,http,10.63.120.70,443,10.64.106.13,3646,4951,1481697
2017-11-12 16:08:24,2017-11-12 16:08:34,ssh,54.165.59.50,22,10.50.50.26,5573,80008051,8982
2017-11-12 16:08:27,2017-11-12 16:09:17,http,10.5.71.60,443,10.64.106.6,3554,955,702549
2017-11-12 16:08:34,2017-11-12 16:08:44,ssh,220.181.112.244,22,10.50.50.26,5073,1465,20004319
2017-11-12 16:08:55,2017-11-12 16:09:00,http,10.5.71.60,443,10.64.106.6,3573,54153,311512
2017-11-12 16:09:01,2017-11-12 16:09:21,http,10.5.71.60,443,10.64.105.64,4449,20128,3642958
2017-11-12 16:09:17,2017-11-12 16:09:17,http,123.59.17.80,80,10.64.105.219,4092,4441,2597
2017-11-12 16:09:23,2017-11-12 16:10:23,http,218.244.139.171,443,10.64.105.38,3419,830,1038827
